ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
TON,2026050815,0.6666666666,2,78014.88384407891,0.3333333333,1,81683.11615592109,100,3,0.9775459575,0.0224540425,2026-05-08 15:00:00+00:00,0.0,229.85627469078463,-229.85627469078463,-0.0027585768000000233,long,True,False,False,False,2.608,-0.0030674846625766694,-0.006134969325153339,-0.028757668711656525,0.0007668711656441118,
TON,2026050816,0.6666666666,2,78159.41110586103,0.3333333333,1,81538.58889413897,100,3,0.9792786591,0.0207213409,2026-05-08 16:00:00+00:00,0.0,-144.52726178211742,144.52726178211742,0.0017327016000000528,long,False,True,False,False,2.6,-0.0007692307692308553,-0.023461538461538423,-0.021923076923076934,0.007307692307692459,
TON,2026050817,0.6666666666,2,78155.2240015392,0.3333333333,1,81542.7759984608,100,3,0.9792283745,0.0207716255,2026-05-08 17:00:00+00:00,0.0,4.187104321827064,-4.187104321827064,-5.0284600000005675e-05,long,True,False,False,False,2.598,-0.002309468822170868,-0.04349499615088526,-0.030792917628945427,0.009622786759045487,
TON,2026050818,0.6,3,85652.11632542664,0.4,2,199076.28367457335,100,5,0.7151238579,0.2848761421,2026-05-08 18:00:00+00:00,2.0,117533.50767611255,7496.892323887441,-0.2641045166,long,True,False,False,False,2.592,-0.020447530864197483,-0.022762345679012363,-0.010030864197530964,0.004243827160493874,
TON,2026050819,0.75,3,99197.74815392047,0.25,1,101044.25184607953,100,4,0.9908628959,0.0091371041,2026-05-08 19:00:00+00:00,-1.0,-98032.03182849383,13545.631828493832,0.275739038,long,False,True,False,False,2.539,-0.0212682158330052,0.0015754233950373564,0.01220953131153979,0.0,
TON,2026050820,0.8,4,149716.58950159396,0.2,1,151691.49049840603,100,5,0.9934904028,0.0065095972,2026-05-08 20:00:00+00:00,1.0,50647.2386523265,50518.841347673486,0.0026275069000000206,long,True,False,False,False,2.485,0.019315895372233438,0.01327967806841035,0.04627766599597605,0.021730382293762673,
TON,2026050821,0.75,3,99065.78144804378,0.25,1,101176.2185519562,100,4,0.9895704883,0.0104295117,2026-05-08 21:00:00+00:00,-1.0,-50515.27194644982,-50650.80805355018,-0.003919914499999955,long,False,True,False,False,2.533,0.003947887879984346,0.01302803000394781,0.030398736675878446,-0.020529016975917913,
TON,2026050822,0.75,3,98855.51341059987,0.25,1,101386.48658940013,100,4,0.9875181926,0.0124818074,2026-05-08 22:00:00+00:00,0.0,210.26803744392237,-210.26803744390782,-0.002052295700000095,long,True,False,False,False,2.543,-0.009830908375934033,0.010617381046008623,0.029885961462839283,-0.012190326386158135,
TON,2026050823,0.75,3,98992.8513768977,0.25,1,101249.14862310232,100,4,0.9888576976,0.0111423024,2026-05-08 23:00:00+00:00,0.0,-137.33796629781136,137.33796629782591,0.0013395050000000186,long,False,True,False,False,2.518,0.019062748212867353,0.032565528196981886,0.0416997617156476,-0.014297061159650348,
TON,2026050901,0.75,3,75727.48914541274,0.25,1,77557.71085458726,100,4,0.9882009042,0.0117990958,2026-05-09 01:00:00+00:00,0.0,-23691.437768515054,-23265.362231484964,-0.000656793400000022,long,False,True,False,False,2.57,0.011673151750972943,0.019066147859922333,-0.012062256809338368,-0.01322957198443575,
TON,2026050902,0.75,3,75518.07870798696,0.25,1,77767.12129201303,100,4,0.9855398878,0.0144601122,2026-05-09 02:00:00+00:00,0.0,209.41043742577313,-209.41043742577313,-0.002661016399999938,long,True,False,False,False,2.6,0.0038461538461538325,0.008846153846153948,-0.023461538461538423,,
TON,2026050903,0.75,3,75588.36277069166,0.25,1,77696.83722930834,100,4,0.9864314009,0.0135685991,2026-05-09 03:00:00+00:00,0.0,-70.28406270469713,70.28406270469713,0.0008915131000000187,long,False,True,False,False,2.61,0.0034482758620690834,-0.002681992337164596,-0.04942528735632179,,
