ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,short_diffusion_event,short_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
RAVE,2026050813,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 13:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7007,-0.006279434850863352,0.0004281432852861755,0.013557870700728003,0.05994005994005991,
RAVE,2026050814,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 14:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.6963,-0.007324429125377008,0.010914835559385327,0.030877495332471527,0.061898606922303534,
RAVE,2026050815,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 15:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.6912,0.0141782407407407,0.02039930555555558,0.0190972222222221,0.07262731481481466,
RAVE,2026050816,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 16:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.701,0.0041369472182597455,0.013124108416547875,0.004279600570613384,0.05848787446504988,
RAVE,2026050817,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 17:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7039,0.001988918880522883,0.01974712317090499,0.036937064923994845,0.08552351186248042,
RAVE,2026050818,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 18:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7053,0.006947398270239713,-0.0012760527435133895,0.0405501205160923,0.05869842620161636,
RAVE,2026050819,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 19:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7102,0.01070121092649945,-0.00872993522951293,0.04576175725147835,0.04041115178822863,
RAVE,2026050820,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 20:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7178,-0.0186681526887712,0.016857063248815862,0.030091947617720827,0.05739760378935643,
RAVE,2026050821,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 21:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7044,-0.0005678591709257219,0.041879613855763775,0.05252697331061884,0.0917092561044861,
RAVE,2026050822,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 22:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.704,0.036789772727272796,0.054971590909091095,0.05397727272727271,0.10738636363636367,
RAVE,2026050823,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-08 23:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7299,0.005480202767502496,0.013015481572818066,0.04685573366214557,,
RAVE,2026050901,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 01:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7427,-0.004443247610071421,-0.0009425070688030557,-0.005116466944930731,,
RAVE,2026050902,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 02:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7394,0.0027048958615092378,0.033405463889640385,0.026507979442791596,,
RAVE,2026050903,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 03:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7414,0.0008092797410306218,0.007148637712436123,0.03722686808740239,,
RAVE,2026050904,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 04:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.742,0.029784366576819377,-0.004177897574124012,0.050673854447439215,,
RAVE,2026050905,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7641,-0.0227718884962701,-0.0066745190420102185,,,
RAVE,2026050906,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 06:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7467,-0.010445962233828876,0.029864738181331063,,,
RAVE,2026050907,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 07:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7389,0.027202598457165994,0.05508187846799295,,,
RAVE,2026050908,0.8,4,178778.0744200005,0.2,1,220730.9295000008,100,5,0.9049683359,0.0950316641,2026-05-09 08:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.759,0.013175230566534912,,,,
RAVE,2026050909,0.8,4,178581.2194900005,0.4,2,220927.7844300008,100,5,0.9041619752,0.0958380248,2026-05-09 09:00:00+00:00,0.0,196.85492999997223,-196.85493000000133,-0.0008063607000000639,long,True,False,False,False,0.769,0.013784135240572093,,,,
RAVE,2026050910,0.8,4,178581.2194900005,0.4,2,220927.7844300008,100,5,0.9041619752,0.0958380248,2026-05-09 10:00:00+00:00,0.0,0.0,0.0,0.0,long,False,False,False,False,0.7796,,,,,
